alpha Centauri B: solar-like oscillations
HK/   AAT og VLT

Time (days)    Data(m/s)    sigma(m/s)
-------------------------------------------
-1.97693 -0.84981799 0.86718202
-1.96567 -0.61451697 0.91839600
-1.9645 -0.99884897 1.0501200
-1.9594 -0.030659501 0.73633802
-1.95823 -1.0722899 0.75960302
-1.95706 -0.95736700 0.73552299
-1.95589 -0.92884898 0.70589101
-1.95471 -1.6921000 0.74230301
-1.95353 0.31942999 0.77651203
-1.95236 -0.55610597 0.90577900
-1.95131 1.1028700 0.94433397
-1.95025 -0.80677003 0.70968401
-1.9492 -1.0366900 0.79795003
-1.94815 -0.97675103 0.76228398
-1.94708 -0.57632101 0.77367300
-1.94603 -1.1679699 0.78110200
-1.94498 -1.1940399 0.81892002
-1.94392 -1.3925300 0.76731902
-1.94287 1.1738900 0.72174698
-1.94182 -0.64740402 0.75196397
-1.94076 -0.54435802 0.76396400
-1.9397 -2.2084301 0.91175902
-1.93865 -0.15546800 0.76088703
-1.93758 -0.31904399 0.79398000
-1.93653 -0.27374801 0.76913500
-1.93546 -0.037216201 0.76547098
-1.93439 0.64840102 0.76834399
-1.93332 -0.48875600 0.95029598
-1.93226 -0.091823898 0.76858997
-1.9312 -1.4834400 0.87204897
-1.93014 -1.3696700 0.81975502
-1.92909 0.57966399 0.79528701
-1.92803 -0.44940099 0.81280702
-1.92697 -0.33445901 0.73382199
-1.92591 -0.57459599 0.75124103
-1.92486 -0.12833001 0.83271497
-1.92381 -0.42794701 0.85189599
-1.92274 -0.57898402 0.83906502
-1.92169 -1.0550400 0.75613099
-1.92064 -1.2491500 0.84873599
-1.91958 0.11451300 0.80015999
-1.91852 0.11875100 0.83350003
-1.91747 -0.23250400 0.78890997
-1.91641 -0.54970598 0.90108401
-1.91535 -0.10021500 0.77429402
-1.91428 -1.0584700 0.84635299
-1.91323 0.57514900 0.81715900
-1.91215 0.10361300 0.81786501
-1.9111 1.3946199 0.73532200
-1.91005 -1.8639700 0.71007299
-1.90899 0.13533300 0.75918603
-1.90799 0.40925401 0.82795900
-1.90704 0.13247401 0.83840197
-1.87557 -0.20508400 0.86985600
-1.87463 -0.13492100 0.73571700
-1.87369 0.54979801 0.78908598
-1.87278 -0.058681700 0.84744000
-1.8719 0.91470999 0.93942899
-1.871 0.50266200 0.93012100
-1.87009 1.2404400 0.99410301
-1.86921 -0.47278699 0.87608200
-1.86833 -0.33779201 0.91254300
-1.8674 0.61387300 0.92512500
-1.86645 -0.22845200 1.0112700
-1.8655 0.26335201 0.96727198
-1.86455 0.25213701 1.0110700
-1.8636 0.41790700 0.95802701
-1.8627 -1.1886200 0.88969100
-1.86176 2.0996599 0.87400699
-1.86088 0.41698700 0.93104202
-1.85993 -0.39833501 0.97727299
-1.85897 -0.41953200 0.96012402
-1.85803 0.49969700 0.97864097
-1.85711 0.78057200 0.84562099
-1.85613 -0.14861099 0.84280503
-1.8552 0.90367198 0.86966002
-1.85426 0.53473997 0.81456900
-1.85332 0.010708900 0.87816799
-1.85237 0.85661799 0.91426599
-1.85143 0.37125599 0.82255602
-1.85049 1.7212300 0.89612597
-1.84955 -0.56740397 0.87795103
-1.84861 1.5045800 0.79165000
-1.84766 0.71084899 0.75131702
-1.84672 0.70971799 0.79021901
-1.84577 0.028586200 0.82121003
-1.84484 0.0043328102 0.85517299
-1.8439 0.38108301 0.80786502
-1.843 0.64478201 0.89704901
-1.84208 -0.73756802 1.0248100
-1.84119 0.040325399 0.97913301
-1.84028 -0.15491800 0.99328202
-1.83931 1.3721499 0.86213601
-1.83836 0.033599298 0.92625499
-1.8374 0.26951599 0.94743401
-1.83645 2.5801599 0.93922800
-1.8355 0.65786201 0.84496200
-1.83456 -1.5118600 0.81116003
-1.83361 0.92728001 0.84018302
-1.83267 1.4159000 0.89680898
-1.83172 -1.0663199 0.80458701
-1.83077 1.6307800 0.81401700
-1.82984 0.54285097 0.77862602
-1.82889 -0.85680801 0.82192600
-1.82795 0.037450500 0.86892200
-1.827 0.67036402 0.83591002
-1.82605 -0.17714900 0.77680701
-1.82507 -0.51532799 0.86292797
-1.82412 -0.57192999 0.82770401
-1.82317 -0.54040802 0.87568003
-1.82222 0.44458699 0.84943002
-1.82129 0.35750899 0.82177299
-1.82035 0.048116598 0.83450699
-1.81941 -1.7974300 0.83251500
-1.81847 0.69713801 0.92692101
-1.8175 -0.092455700 0.85803503
-1.81655 -0.60325098 0.76838398
-1.81561 0.30896300 0.91781300
-1.81468 0.46749201 0.83760101
-1.81374 0.33954599 0.91498703
-1.8128 1.6868900 0.88642699
-1.81185 -0.14423300 0.89588398
-1.81091 -0.71622801 0.83092803
-1.80997 -0.56268001 1.0060300
-1.80903 0.26717800 0.95904899
-1.8081 0.51892900 0.85802799
-1.80715 -0.71649897 0.94235599
-1.80618 0.21832900 0.89577597
-1.80524 0.80143499 0.90987599
-1.80431 -0.41034299 0.83398199
